sample_index,adc_raw,voltage_V
7179,1916,0.38594
7180,1952,0.39319
7181,1895,0.38171
7182,1939,0.39057
7183,1962,0.39520
7184,1929,0.38856
7185,1986,0.40004
7186,1974,0.39762
7187,1983,0.39943
7188,1933,0.38936
7189,1948,0.39238
7190,1906,0.38392
7191,1869,0.37647
7192,1858,0.37425
7193,1867,0.37607
7194,1810,0.36459
7195,1717,0.34585
7196,1773,0.35713
7197,1663,0.33498
7198,1687,0.33981
7199,1598,0.32188
7200,1523,0.30678
7201,1523,0.30678
7202,1429,0.28784
7203,1373,0.27656
7204,1336,0.26911
7205,1268,0.25541
7206,1273,0.25642
7207,1197,0.24111
7208,1122,0.22600
7209,1129,0.22741
7210,995,0.20042
7211,1004,0.20223
7212,972,0.19579
7213,870,0.17524
7214,905,0.18229
7215,821,0.16537
7216,765,0.15409
7217,704,0.14181
7218,707,0.14241
7219,666,0.13415
7220,660,0.13294
7221,608,0.12247
7222,632,0.12730
7223,568,0.11441
7224,611,0.12307
7225,593,0.11945
7226,589,0.11864
7227,587,0.11824
7228,611,0.12307
7229,643,0.12952
7230,605,0.12186
7231,633,0.12750
7232,626,0.12609
7233,697,0.14040
7234,672,0.13536
7235,777,0.15651
7236,816,0.16437
7237,873,0.17585
7238,847,0.17061
7239,871,0.17544
7240,899,0.18108
7241,1013,0.20405
7242,1020,0.20546
7243,1119,0.22540
7244,1187,0.23910
7245,1174,0.23648
7246,1260,0.25380
7247,1312,0.26427
7248,1317,0.26528
7249,1440,0.29006
7250,1424,0.28683
7251,1508,0.30375
7252,1506,0.30335
7253,1600,0.32229
7254,1638,0.32994
7255,1731,0.34867
7256,1723,0.34706
7257,1762,0.35492
7258,1829,0.36841
7259,1809,0.36438
7260,1888,0.38030
7261,1912,0.38513
7262,1902,0.38312
7263,1910,0.38473
7264,1978,0.39843
7265,1978,0.39843
7266,1991,0.40104
7267,1994,0.40165
7268,1980,0.39883
7269,1974,0.39762
7270,1910,0.38473
7271,1888,0.38030
7272,1902,0.38312
7273,1866,0.37587
7274,1863,0.37526
7275,1817,0.36600
7276,1828,0.36821
7277,1771,0.35673
7278,1705,0.34344
7279,1671,0.33659
7280,1650,0.33236
7281,1642,0.33075
7282,1563,0.31483
7283,1565,0.31524
7284,1473,0.29670
7285,1446,0.29127
7286,1331,0.26810
7287,1346,0.27112
7288,1316,0.26508
7289,1225,0.24675
7290,1146,0.23084
7291,1083,0.21815
7292,1020,0.20546
7293,1025,0.20646
7294,909,0.18310
7295,938,0.18894
7296,846,0.17041
7297,815,0.16416
7298,795,0.16014
7299,771,0.15530
7300,690,0.13899
7301,714,0.14382
7302,645,0.12992
7303,668,0.13455
7304,620,0.12489
7305,648,0.13053
7306,606,0.12207
7307,610,0.12287
7308,579,0.11663
7309,617,0.12428
7310,592,0.11925
7311,610,0.12287
7312,639,0.12871
7313,646,0.13012
7314,670,0.13496
7315,702,0.14140
7316,668,0.13455
7317,750,0.15107
7318,794,0.15993
7319,844,0.17001
7320,848,0.17081
7321,877,0.17665
7322,898,0.18088
7323,969,0.19518
7324,1015,0.20445
7325,1129,0.22741
7326,1172,0.23607
7327,1241,0.24997
7328,1256,0.25299
7329,1319,0.26568
7330,1368,0.27555
7331,1379,0.27777
7332,1400,0.28200
7333,1534,0.30899
7334,1526,0.30738
7335,1569,0.31604
7336,1684,0.33921
7337,1735,0.34948
7338,1725,0.34746
7339,1783,0.35915
7340,1812,0.36499
7341,1824,0.36741
7342,1895,0.38171
7343,1897,0.38211
7344,1911,0.38493
7345,1954,0.39359
7346,1960,0.39480
7347,1955,0.39379
7348,1981,0.39903
7349,1992,0.40125
7350,1970,0.39681
7351,1982,0.39923
7352,1953,0.39339
7353,1956,0.39399
7354,1957,0.39420
7355,1913,0.38533
7356,1870,0.37667
7357,1818,0.36620
7358,1805,0.36358
7359,1759,0.35431
7360,1759,0.35431
7361,1691,0.34062
7362,1670,0.33639
7363,1594,0.32108
7364,1575,0.31725
7365,1515,0.30516
7366,1501,0.30234
7367,1414,0.28482
7368,1339,0.26971
7369,1346,0.27112
7370,1319,0.26568
7371,1243,0.25038
7372,1170,0.23567
7373,1139,0.22943
7374,1110,0.22359
7375,1074,0.21633
7376,968,0.19498
7377,867,0.17464
7378,875,0.17625
7379,834,0.16799
7380,823,0.16578
7381,724,0.14583
7382,680,0.13697
7383,682,0.13737
7384,685,0.13798
7385,652,0.13133
7386,582,0.11723
7387,632,0.12730
7388,606,0.12207
7389,577,0.11622
7390,573,0.11542
7391,512,0.10313
7392,541,0.10897
7393,595,0.11985
7394,617,0.12428
7395,637,0.12831
7396,667,0.13435
7397,656,0.13214
7398,683,0.13758
7399,731,0.14724
7400,733,0.14765
7401,773,0.15570
7402,774,0.15591
7403,892,0.17967
7404,913,0.18390
7405,943,0.18995
7406,1012,0.20385
7407,1014,0.20425
7408,1129,0.22741
7409,1126,0.22681
7410,1223,0.24635
7411,1305,0.26286
7412,1271,0.25602
7413,1369,0.27576
7414,1433,0.28865
7415,1382,0.27837
7416,1466,0.29529
7417,1532,0.30859
7418,1646,0.33155
7419,1669,0.33618
7420,1652,0.33276
7421,1700,0.34243
7422,1765,0.35552
7423,1811,0.36479
7424,1838,0.37023
7425,1896,0.38191
7426,1855,0.37365
7427,1891,0.38090
7428,1926,0.38795
7429,1957,0.39420
7430,1973,0.39742
7431,1972,0.39722
7432,1978,0.39843
7433,1963,0.39540
7434,1978,0.39843
7435,1960,0.39480
7436,1925,0.38775
7437,1957,0.39420
7438,1918,0.38634
7439,1897,0.38211
7440,1826,0.36781
7441,1810,0.36459
7442,1764,0.35532
7443,1742,0.35089
7444,1727,0.34787
7445,1624,0.32712
7446,1679,0.33820
7447,1615,0.32531
7448,1560,0.31423
7449,1454,0.29288
7450,1441,0.29026
7451,1394,0.28079
7452,1293,0.26045
7453,1302,0.26226
7454,1267,0.25521
7455,1176,0.23688
7456,1100,0.22157
7457,1065,0.21452
7458,1001,0.20163
7459,992,0.19982
7460,950,0.19136
7461,848,0.17081
7462,851,0.17142
7463,855,0.17222
7464,764,0.15389
7465,770,0.15510
7466,733,0.14765
7467,655,0.13194
7468,613,0.12348
7469,636,0.12811
7470,577,0.11622
7471,581,0.11703
7472,602,0.12126
7473,622,0.12529
7474,572,0.11522
7475,593,0.11945
7476,550,0.11079
7477,597,0.12025
7478,618,0.12448
7479,633,0.12750
7480,690,0.13899
7481,651,0.13113
7482,679,0.13677
7483,740,0.14906
7484,731,0.14724
7485,803,0.16175
7486,879,0.17706
7487,938,0.18894
7488,974,0.19619
7489,1003,0.20203
7490,1089,0.21936
7491,1073,0.21613
7492,1111,0.22379
7493,1195,0.24071
7494,1302,0.26226
7495,1292,0.26025
7496,1348,0.27153
7497,1357,0.27334
7498,1488,0.29973
7499,1512,0.30456
7500,1599,0.32208
7501,1645,0.33135
7502,1690,0.34041
7503,1681,0.33860
7504,1687,0.33981
7505,1789,0.36036
7506,1834,0.36942
7507,1840,0.37063
7508,1849,0.37244
7509,1946,0.39198
7510,1910,0.38473
7511,1906,0.38392
7512,1913,0.38533
7513,1985,0.39984
7514,1985,0.39984
7515,2003,0.40346
7516,1995,0.40185
7517,1984,0.39963
7518,1918,0.38634
7519,1957,0.39420
7520,1949,0.39258
7521,1924,0.38755
7522,1839,0.37043
7523,1805,0.36358
7524,1801,0.36277
7525,1757,0.35391
7526,1733,0.34908
7527,1672,0.33679
7528,1669,0.33618
7529,1619,0.32611
7530,1565,0.31524
7531,1534,0.30899
7532,1476,0.29731
7533,1460,0.29409
7534,1314,0.26468
7535,1276,0.25702
7536,1286,0.25904
7537,1250,0.25179
7538,1178,0.23728
7539,1084,0.21835
7540,1056,0.21271
7541,985,0.19841
7542,953,0.19196
7543,874,0.17605
7544,829,0.16698
7545,815,0.16416
7546,734,0.14785
7547,736,0.14825
7548,737,0.14845
7549,724,0.14583
7550,644,0.12972
7551,605,0.12186
7552,651,0.13113
7553,599,0.12066
7554,637,0.12831
7555,561,0.11300
7556,577,0.11622
7557,618,0.12448
7558,550,0.11079
7559,627,0.12630
7560,627,0.12630
7561,651,0.13113
7562,608,0.12247
7563,679,0.13677
7564,684,0.13778
7565,742,0.14946
7566,706,0.14221
7567,789,0.15893
7568,861,0.17343
7569,820,0.16517
7570,920,0.18531
7571,934,0.18813
7572,1076,0.21674
7573,1082,0.21795
7574,1102,0.22197
7575,1193,0.24030
7576,1187,0.23910
7577,1306,0.26307
7578,1304,0.26266
7579,1324,0.26669
7580,1411,0.28422
7581,1444,0.29086
7582,1490,0.30013
7583,1532,0.30859
7584,1639,0.33014
7585,1653,0.33296
7586,1748,0.35210
7587,1732,0.34887
7588,1785,0.35955
7589,1793,0.36116
7590,1827,0.36801
7591,1858,0.37425
7592,1871,0.37687
7593,1945,0.39178
7594,1950,0.39279
7595,1932,0.38916
7596,1972,0.39722
7597,1935,0.38976
7598,1981,0.39903
7599,1982,0.39923
7600,1920,0.38674
7601,1904,0.38352
7602,1918,0.38634
7603,1876,0.37788
7604,1870,0.37667
7605,1863,0.37526
7606,1851,0.37284
7607,1809,0.36438
7608,1788,0.36015
7609,1754,0.35331
7610,1738,0.35008
7611,1647,0.33175
7612,1636,0.32954
7613,1571,0.31644
7614,1470,0.29610
7615,1510,0.30416
7616,1439,0.28986
7617,1376,0.27717
7618,1326,0.26709
7619,1288,0.25944
7620,1211,0.24393
7621,1141,0.22983
7622,1090,0.21956
7623,1065,0.21452
7624,1016,0.20465
7625,907,0.18270
7626,954,0.19216
7627,875,0.17625
7628,808,0.16275
7629,797,0.16054
7630,699,0.14080
7631,724,0.14583
7632,656,0.13214
7633,643,0.12952
7634,617,0.12428
7635,574,0.11562
7636,598,0.12045
7637,615,0.12388
7638,605,0.12186
7639,544,0.10958
7640,600,0.12086
7641,613,0.12348
7642,617,0.12428
7643,580,0.11683
7644,636,0.12811
7645,663,0.13355
7646,670,0.13496
7647,750,0.15107
7648,771,0.15530
7649,754,0.15188
7650,803,0.16175
7651,847,0.17061
7652,922,0.18572
7653,926,0.18652
7654,951,0.19156
7655,1069,0.21533
7656,1122,0.22600
7657,1147,0.23104
7658,1229,0.24756
7659,1290,0.25984
7660,1252,0.25219
7661,1291,0.26004
7662,1431,0.28824
7663,1452,0.29247
7664,1469,0.29590
7665,1533,0.30879
7666,1600,0.32229
7667,1608,0.32390
7668,1696,0.34162
7669,1760,0.35451
7670,1753,0.35310
7671,1788,0.36015
7672,1852,0.37305
7673,1896,0.38191
7674,1900,0.38271
7675,1871,0.37687
7676,1949,0.39258
7677,1917,0.38614
7678,1944,0.39158
7679,1954,0.39359
7680,1948,0.39238
7681,1976,0.39802
7682,1935,0.38976
7683,1953,0.39339
7684,1947,0.39218
7685,1952,0.39319
7686,1946,0.39198
7687,1877,0.37808
7688,1901,0.38292
7689,1816,0.36579
7690,1780,0.35854
7691,1736,0.34968
7692,1694,0.34122
7693,1641,0.33054
7694,1612,0.32470
7695,1628,0.32793
7696,1590,0.32027
7697,1475,0.29711
7698,1452,0.29247
7699,1388,0.27958
7700,1363,0.27455
7701,1242,0.25017
7702,1276,0.25702
7703,1216,0.24494
7704,1094,0.22036
7705,1097,0.22097
7706,978,0.19700
7707,975,0.19639
7708,890,0.17927
7709,907,0.18270
7710,828,0.16678
7711,799,0.16094
7712,712,0.14342
7713,713,0.14362
7714,666,0.13415
7715,667,0.13435
7716,603,0.12146
7717,664,0.13375
7718,616,0.12408
7719,612,0.12327
7720,615,0.12388
7721,585,0.11784
7722,599,0.12066
7723,615,0.12388
7724,594,0.11965
7725,635,0.12791
7726,582,0.11723
7727,645,0.12992
7728,649,0.13073
7729,699,0.14080
7730,718,0.14463
7731,755,0.15208
7732,822,0.16557
7733,809,0.16296
7734,907,0.18270
7735,881,0.17746
7736,961,0.19357
7737,966,0.19458
7738,1056,0.21271
7739,1144,0.23043
7740,1183,0.23829
7741,1242,0.25017
7742,1274,0.25662
7743,1326,0.26709
7744,1391,0.28019
7745,1450,0.29207
7746,1498,0.30174
7747,1520,0.30617
7748,1622,0.32672
7749,1655,0.33336
7750,1641,0.33054
7751,1696,0.34162
7752,1741,0.35069
7753,1773,0.35713
7754,1823,0.36720
7755,1826,0.36781
7756,1860,0.37466
7757,1919,0.38654
7758,1920,0.38674
7759,1912,0.38513
7760,1917,0.38614
7761,1956,0.39399
7762,1934,0.38956
7763,1966,0.39601
7764,2009,0.40467
7765,1970,0.39681
7766,1935,0.38976
7767,1948,0.39238
7768,1933,0.38936
7769,1922,0.38715
7770,1888,0.38030
7771,1845,0.37164
7772,1831,0.36882
7773,1805,0.36358
7774,1729,0.34827
7775,1714,0.34525
7776,1652,0.33276
7777,1574,0.31705
7778,1569,0.31604
7779,1505,0.30315
7780,1463,0.29469
7781,1430,0.28804
7782,1376,0.27717
7783,1274,0.25662
7784,1222,0.24615
7785,1269,0.25561
7786,1147,0.23104
7787,1157,0.23305
7788,1024,0.20626
7789,961,0.19357
7790,953,0.19196
7791,932,0.18773
7792,874,0.17605
7793,871,0.17544
7794,747,0.15047
7795,777,0.15651
7796,740,0.14906
7797,698,0.14060
7798,681,0.13717
7799,656,0.13214
7800,610,0.12287
7801,592,0.11925
7802,554,0.11159
7803,548,0.11038
7804,594,0.11965
7805,578,0.11643
7806,599,0.12066
7807,573,0.11542
7808,615,0.12388
7809,624,0.12569
7810,674,0.13576
7811,688,0.13858
7812,668,0.13455
7813,708,0.14261
7814,751,0.15127
7815,781,0.15732
7816,850,0.17121
7817,884,0.17806
7818,882,0.17766
7819,976,0.19659
7820,978,0.19700
7821,1017,0.20485
7822,1149,0.23144
7823,1195,0.24071
7824,1204,0.24252
7825,1282,0.25823
7826,1275,0.25682
7827,1330,0.26790
7828,1428,0.28764
7829,1420,0.28603
7830,1579,0.31806
7831,1619,0.32611
7832,1658,0.33397
7833,1650,0.33236
7834,1679,0.33820
7835,1752,0.35290
7836,1806,0.36378
7837,1849,0.37244
7838,1804,0.36338
7839,1865,0.37566
7840,1866,0.37587
7841,1897,0.38211
7842,1967,0.39621
7843,1952,0.39319
7844,1929,0.38856
7845,1973,0.39742
7846,1927,0.38815
7847,1935,0.38976
7848,1930,0.38876
7849,1922,0.38715
7850,1913,0.38533
7851,1897,0.38211
7852,1862,0.37506
7853,1902,0.38312
7854,1828,0.36821
7855,1814,0.36539
7856,1753,0.35310
7857,1764,0.35532
7858,1721,0.34666
7859,1616,0.32551
7860,1591,0.32047
7861,1585,0.31926
7862,1470,0.29610
7863,1521,0.30637
7864,1453,0.29268
7865,1326,0.26709
7866,1330,0.26790
7867,1299,0.26166
7868,1225,0.24675
7869,1219,0.24554
7870,1119,0.22540
7871,1114,0.22439
7872,989,0.19921
7873,971,0.19559
7874,879,0.17706
7875,868,0.17484
7876,814,0.16396
7877,774,0.15591
7878,735,0.14805
7879,720,0.14503
7880,642,0.12932
7881,672,0.13536
7882,649,0.13073
7883,615,0.12388
7884,616,0.12408
7885,614,0.12368
7886,545,0.10978
7887,607,0.12227
7888,565,0.11381
7889,581,0.11703
7890,628,0.12650
7891,599,0.12066
7892,623,0.12549
7893,622,0.12529
7894,646,0.13012
7895,718,0.14463
7896,721,0.14523
7897,803,0.16175
7898,791,0.15933
7899,816,0.16437
7900,925,0.18632
7901,938,0.18894
7902,987,0.19881
7903,1007,0.20284
7904,1101,0.22177
7905,1167,0.23507
7906,1182,0.23809
7907,1226,0.24695
7908,1303,0.26246
7909,1365,0.27495
7910,1401,0.28220
7911,1404,0.28281
7912,1485,0.29912
7913,1530,0.30819
7914,1598,0.32188
7915,1597,0.32168
7916,1675,0.33739
7917,1712,0.34485
7918,1729,0.34827
7919,1778,0.35814
7920,1793,0.36116
7921,1837,0.37002
7922,1885,0.37969
7923,1871,0.37687
7924,1907,0.38412
7925,1959,0.39460
7926,1929,0.38856
7927,1917,0.38614
7928,1944,0.39158
7929,1919,0.38654
7930,1986,0.40004
7931,1973,0.39742
7932,1937,0.39017
7933,1900,0.38271
7934,1935,0.38976
7935,1904,0.38352
7936,1834,0.36942
7937,1820,0.36660
7938,1809,0.36438
7939,1765,0.35552
7940,1686,0.33961
7941,1744,0.35129
7942,1612,0.32470
7943,1579,0.31806
7944,1592,0.32067
7945,1447,0.29147
7946,1463,0.29469
7947,1424,0.28683
7948,1338,0.26951
7949,1311,0.26407
7950,1227,0.24715
7951,1182,0.23809
7952,1152,0.23205
7953,1149,0.23144
7954,1048,0.21110
7955,1007,0.20284
7956,894,0.18008
7957,880,0.17726
7958,884,0.17806
7959,759,0.15288
7960,801,0.16134
7961,745,0.15006
7962,681,0.13717
7963,640,0.12891
7964,622,0.12529
7965,605,0.12186
7966,582,0.11723
7967,559,0.11260
7968,513,0.10333
7969,554,0.11159
7970,608,0.12247
7971,549,0.11058
7972,564,0.11361
7973,600,0.12086
7974,631,0.12710
7975,610,0.12287
7976,631,0.12710
7977,696,0.14019
7978,737,0.14845
7979,732,0.14745
7980,787,0.15852
7981,789,0.15893
7982,815,0.16416
7983,874,0.17605
7984,887,0.17867
7985,934,0.18813
7986,1057,0.21291
7987,1095,0.22056
7988,1106,0.22278
7989,1204,0.24252
7990,1198,0.24131
7991,1265,0.25481
7992,1304,0.26266
7993,1393,0.28059
7994,1452,0.29247
7995,1456,0.29328
7996,1495,0.30114
7997,1575,0.31725
7998,1665,0.33538
7999,1711,0.34464
8000,1725,0.34746
8001,1737,0.34988
8002,1772,0.35693
8003,1849,0.37244
8004,1825,0.36761
8005,1850,0.37264
8006,1892,0.38110
8007,1924,0.38755
8008,1914,0.38553
8009,1969,0.39661
8010,1946,0.39198
8011,1952,0.39319
8012,1992,0.40125
8013,1954,0.39359
8014,1968,0.39641
8015,1935,0.38976
8016,1932,0.38916
8017,1971,0.39702
8018,1904,0.38352
8019,1833,0.36922
8020,1812,0.36499
8021,1774,0.35733
8022,1751,0.35270
8023,1686,0.33961
8024,1714,0.34525
8025,1646,0.33155
8026,1611,0.32450
8027,1564,0.31503
8028,1497,0.30154
8029,1453,0.29268
8030,1371,0.27616
8031,1419,0.28583
8032,1286,0.25904
8033,1285,0.25884
8034,1148,0.23124
8035,1118,0.22520
8036,1074,0.21633
8037,1025,0.20646
8038,1003,0.20203
8039,957,0.19277
8040,843,0.16980
8041,827,0.16658
8042,818,0.16477
8043,758,0.15268
8044,715,0.14402
8045,733,0.14765
8046,690,0.13899
8047,611,0.12307
8048,564,0.11361
8049,617,0.12428
8050,509,0.10253
8051,590,0.11884
8052,564,0.11361
8053,567,0.11421
8054,614,0.12368
8055,594,0.11965
8056,572,0.11522
8057,594,0.11965
8058,616,0.12408
8059,616,0.12408
8060,677,0.13637
8061,709,0.14281
8062,737,0.14845
8063,804,0.16195
8064,824,0.16598
8065,864,0.17403
8066,930,0.18733
8067,915,0.18431
8068,1004,0.20223
8069,1068,0.21513
8070,1133,0.22822
8071,1140,0.22963
8072,1188,0.23930
8073,1296,0.26105
8074,1260,0.25380
8075,1373,0.27656
8076,1394,0.28079
8077,1492,0.30053
8078,1471,0.29630
8079,1576,0.31745
8080,1588,0.31987
8081,1682,0.33880
8082,1625,0.32732
8083,1706,0.34364
8084,1788,0.36015
8085,1840,0.37063
8086,1837,0.37002
8087,1829,0.36841
8088,1883,0.37929
8089,1915,0.38574
8090,1956,0.39399
8091,1928,0.38835
8092,1939,0.39057
8093,1954,0.39359
8094,1958,0.39440
8095,1943,0.39138
8096,1952,0.39319
8097,1968,0.39641
8098,1930,0.38876
8099,1900,0.38271
8100,1933,0.38936
8101,1857,0.37405
8102,1888,0.38030
8103,1812,0.36499
8104,1804,0.36338
8105,1754,0.35331
8106,1721,0.34666
8107,1708,0.34404
8108,1686,0.33961
8109,1622,0.32672
8110,1595,0.32128
8111,1517,0.30557
8112,1436,0.28925
8113,1380,0.27797
8114,1303,0.26246
8115,1277,0.25722
8116,1247,0.25118
8117,1188,0.23930
8118,1152,0.23205
8119,1087,0.21895
8120,993,0.20002
8121,978,0.19700
8122,950,0.19136
8123,910,0.18330
8124,855,0.17222
8125,811,0.16336
8126,793,0.15973
8127,754,0.15188
8128,695,0.13999
8129,700,0.14100
8130,629,0.12670
8131,603,0.12146
8132,591,0.11904
8133,602,0.12126
8134,563,0.11340
8135,556,0.11199
8136,573,0.11542
8137,584,0.11763
8138,592,0.11925
8139,595,0.11985
8140,584,0.11763
8141,627,0.12630
8142,636,0.12811
8143,681,0.13717
8144,678,0.13657
8145,770,0.15510
8146,761,0.15329
8147,829,0.16698
8148,846,0.17041
8149,906,0.18249
8150,925,0.18632
8151,986,0.19861
8152,992,0.19982
8153,1091,0.21976
8154,1168,0.23527
8155,1174,0.23648
8156,1210,0.24373
8157,1290,0.25984
8158,1363,0.27455
8159,1416,0.28522
8160,1461,0.29429
8161,1499,0.30194
8162,1521,0.30637
8163,1565,0.31524
8164,1615,0.32531
8165,1671,0.33659
8166,1718,0.34605
8167,1750,0.35250
8168,1835,0.36962
8169,1804,0.36338
8170,1841,0.37083
8171,1861,0.37486
8172,1913,0.38533
8173,1949,0.39258
8174,1962,0.39520
8175,1974,0.39762
8176,1915,0.38574
8177,1960,0.39480
8178,1936,0.38997
8179,1940,0.39077
8180,1918,0.38634
8181,1916,0.38594
8182,1949,0.39258
8183,1864,0.37546
8184,1850,0.37264
8185,1835,0.36962
8186,1839,0.37043
8187,1798,0.36217
8188,1788,0.36015
8189,1706,0.34364
8190,1650,0.33236
8191,1630,0.32833
8192,1581,0.31846
8193,1593,0.32088
8194,1484,0.29892
8195,1089,0.21936
8196,966,0.19458
8197,948,0.19095
8198,895,0.18028
8199,916,0.18451
8200,825,0.16618
8201,836,0.16839
8202,787,0.15852
8203,709,0.14281
8204,737,0.14845
8205,706,0.14221
8206,668,0.13455
8207,685,0.13798
8208,643,0.12952
8209,578,0.11643
8210,546,0.10998
8211,562,0.11320
8212,605,0.12186
8213,579,0.11663
8214,592,0.11925
8215,575,0.11582
8216,571,0.11502
8217,600,0.12086
8218,658,0.13254
8219,646,0.13012
8220,638,0.12851
8221,680,0.13697
8222,703,0.14160
8223,784,0.15792
8224,776,0.15631
8225,804,0.16195
8226,885,0.17826
8227,896,0.18048
8228,934,0.18813
8229,1022,0.20586
8230,1067,0.21492
8231,1076,0.21674
8232,1098,0.22117
8233,1201,0.24192
8234,1194,0.24051
8235,1249,0.25158
8236,1321,0.26609
8237,1394,0.28079
8238,1419,0.28583
8239,1429,0.28784
8240,1484,0.29892
8241,1491,0.30033
8242,1644,0.33115
8243,1664,0.33518
8244,1662,0.33477
8245,1729,0.34827
8246,1759,0.35431
8247,1778,0.35814
8248,1797,0.36197
8249,1831,0.36882
8250,1861,0.37486
8251,1901,0.38292
8252,1948,0.39238
8253,1908,0.38433
8254,1954,0.39359
8255,1939,0.39057
8256,1951,0.39299
8257,1944,0.39158
8258,1994,0.40165
8259,1979,0.39863
8260,1979,0.39863
8261,1980,0.39883
8262,1929,0.38856
8263,1948,0.39238
8264,1904,0.38352
8265,1870,0.37667
8266,1906,0.38392
8267,1856,0.37385
8268,1845,0.37164
8269,1817,0.36600
8270,1776,0.35774
8271,1706,0.34364
8272,1679,0.33820
8273,1661,0.33457
8274,1604,0.32309
8275,1580,0.31826
8276,1521,0.30637
8277,1491,0.30033
8278,1410,0.28401
8279,1380,0.27797
